# Tetrahedron method
       35.0972594394        0.5671954574
       35.4486794624        0.5716812249
       35.8000994853        0.5769613164
       36.1515195083        0.5831260832
       36.5029395313        0.5887565487
       36.8543595543        0.5961445874
       37.2057795773        0.6034013282
       37.5571996003        1.5509731144
       37.9086196232        1.1144762319
       38.2600396462        1.0359034346
       38.6114596692        1.0367908663
       38.9628796922        0.9674841693
       39.3142997152        0.9928321960
       39.6657197382        0.9495275979
       40.0171397611        0.9509726564
       40.3685597841        0.9599175358
       40.7199798071        0.9786393479
       41.0713998301        1.0039596355
       41.4228198531        1.0804684467
       41.7742398761        1.0709073467
       42.1256598991        1.1298519828
       42.4770799220        1.2034709259
       42.8284999450        1.3172260228
       43.1799199680        1.9626286932
       43.5313399910        1.8769674407
       43.8827600140        6.6172990583
       44.2341800370        0.2596481547
       44.5856000599        0.2675265807
       44.9370200829        0.2716111063
       45.2884401059        0.2790380958
       45.6398601289        0.2822861145
       45.9912801519        0.2885178842
       46.3427001749        0.2919630606
       46.6941201978        0.3004392290
       47.0455402208        0.3055573305
       47.3969602438        0.3169253359
       47.7483802668        0.3282390716
       48.0998002898        0.3381992758
       48.4512203128        0.3427612645
       48.8026403357        0.3521293051
       49.1540603587        0.3633206807
       49.5054803817        0.3768367297
       49.8569004047        0.3913288390
       50.2083204277        0.4048202894
       50.5597404507        0.4167128423
       50.9111604736        0.4350565434
       51.2625804966        0.4502809051
       51.6140005196        0.4676990049
       51.9654205426        0.4931774916
       52.3168405656        9.4025033610
       52.6682605886        2.6300363285
       53.0196806115        2.1880417892
       53.3711006345        2.0484546584
       53.7225206575        1.9949642149
       54.0739406805        2.0013173866
       54.4253607035        2.0230759955
       54.7767807265        1.9343989072
       55.1282007494        2.1605719577
       55.4796207724        2.2920452145
       55.8310407954        2.4428663092
       56.1824608184        2.6238788663
       56.5338808414        2.9029330050
       56.8853008644        3.3042499818
       57.2367208873        3.9237498198
       57.5881409103        5.2114937228
       57.9395609333       10.3971858592
       58.2909809563        0.0000000000
       58.6424009793        0.0000000000
       58.9938210023        0.0000000000
       59.3452410252        0.0000000000
       59.6966610482        0.0000000000
       60.0480810712        0.0000000000
       60.3995010942        0.0000000000
       60.7509211172        0.0000000000
       61.1023411402        0.0000000000
       61.4537611631        0.0000000000
       61.8051811861        0.0000000000
       62.1566012091        0.0000000000
       62.5080212321        0.0000000000
       62.8594412551        0.0000000000
       63.2108612781        0.0000000000
       63.5622813010        0.0000000000
       63.9137013240        0.0000000000
