# Sigma = 0.604987
       -8.4913511252        0.0000000000
       -8.1283591297        0.0000000000
       -7.7653671341        0.0000000000
       -7.4023751385        0.0000000000
       -7.0393831430        0.0000000000
       -6.6763911474        0.0000000000
       -6.3133991518        0.0000000001
       -5.9504071563        0.0000000049
       -5.5874151607        0.0000001378
       -5.2244231652        0.0000027238
       -4.8614311696        0.0000379904
       -4.4984391740        0.0003746301
       -4.1354471785        0.0026177268
       -3.7724551829        0.0129942643
       -3.4094631873        0.0459929763
       -3.0464711918        0.1169458120
       -2.6834791962        0.2176659383
       -2.3204872007        0.3114797088
       -1.9574952051        0.3824560283
       -1.5945032095        0.4688277600
       -1.2315112140        0.6039973168
       -0.8685192184        0.7575673142
       -0.5055272229        0.9093911545
       -0.1425352273        1.1984892849
        0.2204567683        1.8965729836
        0.5834487638        3.0839258197
        0.9464407594        4.3878073992
        1.3094327550        5.2556474511
        1.6724247505        5.5000934369
        2.0354167461        5.3605528782
        2.3984087416        5.1031473577
        2.7614007372        4.8356735001
        3.1243927328        4.6075131497
        3.4873847283        4.4494220610
        3.8503767239        4.3508477039
        4.2133687194        4.2812348283
        4.5763607150        4.2174218717
        4.9393527106        4.1441924924
        5.3023447061        4.0532671836
        5.6653367017        3.9522352709
        6.0283286973        3.8626219912
        6.3913206928        3.8004002743
        6.7543126884        3.7621763234
        7.1173046839        3.7334400850
        7.4802966795        3.7061707034
        7.8432886751        3.6831449051
        8.2062806706        3.6684761430
        8.5692726662        3.6628342846
        8.9322646618        3.6678502747
        9.2952566573        3.6857788042
        9.6582486529        3.7148411830
       10.0212406484        3.7552926531
       10.3842326440        3.8162591681
       10.7472246396        3.9086839035
       11.1102166351        4.0345693048
       11.4732086307        4.1678161010
       11.8362006262        4.2351177588
       12.1991926218        4.1859256594
       12.5621846174        4.1393503584
       12.9251766129        4.3256930180
       13.2881686085        4.7915670439
       13.6511606041        5.3653623677
       14.0141525996        5.9637033840
       14.3771445952        6.7613746297
       14.7401365907        8.1890787285
       15.1031285863       10.9139006857
       15.4661205819       15.2758568621
       15.8291125774       19.8814623618
       16.1921045730       21.3920012944
       16.5550965685       17.6980588534
       16.9180885641       10.8921536236
       17.2810805597        5.0054863619
       17.6440725552        1.8700248266
       18.0070645508        0.7696405773
       18.3700565464        0.5088372970
       18.7330485419        0.4672465208
       19.0960405375        0.4635417835
       19.4590325330        0.4642473081
